shot_74.shot	cue=yellow	aim=41.6	speed=2.74	eng=-30	fol=+33	cue_rms=69	obj_rms=157	pen=0.00	x02@0.19 r2+y@0.62 r0+x@1.76 r2-y@2.10 r0+y@2.54 r2+y@5.04 r0-x@5.69 r0-y@6.47 x01@6.68
shot_75.shot	cue=yellow	aim=22.7	speed=5.63	eng=-14	fol=-10	cue_rms=215	obj_rms=155	pen=0.02	x01@0.09 r0-y@0.36 r1+y@0.43 r0+x@0.74 r1-y@1.14 r0+y@1.63 r1+y@2.36 r0-x@2.78 x12@2.83 r0-y@3.39 r2-y@5.51 r0+y@6.13 r0+x@6.61
shot_76.shot	cue=yellow	aim=334.6	speed=0.94	eng=+33	fol=+1	cue_rms=69	obj_rms=1108	pen=3.52	x01@0.02 r1+x@0.92
shot_77.shot	cue=yellow	aim=263.8	speed=2.61	eng=+49	fol=+11	cue_rms=382	obj_rms=485	pen=0.35	r0-y@0.34 x01@0.36 r1-x@2.22 r1+y@2.29 r0+y@2.65 r0+x@3.20 x12@8.39 r1+x@9.25 r1-y@11.00
shot_78.shot	cue=yellow	aim=173.6	speed=3.88	eng=+11	fol=+21	cue_rms=171	obj_rms=154	pen=0.00	x01@0.26 r0-y@0.60 r1+y@0.91 r0-x@1.27 r1-x@1.64 r0+y@2.48 r1-y@2.58 r0+x@4.16 r0-y@5.14 r1+y@5.59 r1+x@6.86 r0+y@10.13 r0-x@11.08
shot_79.shot	cue=white	aim=180.4	speed=1.95	eng=+44	fol=+24	cue_rms=459	obj_rms=322	pen=0.05	r0-x@1.38 x01@1.42 r1+y@1.75 r1-y@5.29
shot_80.shot	cue=yellow	aim=2.5	speed=5.16	eng=+70	fol=-7	cue_rms=502	obj_rms=952	pen=1.30	x02@0.11 r0-y@0.18 r0+x@0.61 r2+y@1.11 r0-y@1.46 r0-x@2.01 r2-y@3.15 r0+y@3.49 r0+x@4.40 x01@5.28 r0-y@5.83 r0+y@9.78 r0-x@11.64
shot_81.shot	cue=white	aim=22.5	speed=3.28	eng=-50	fol=+4	cue_rms=276	obj_rms=709	pen=0.88	x02@0.18 r0+x@0.48 r0+y@0.68 r2-y@0.73 r2+x@0.91 r0-y@1.64 r0-x@3.39 r0+y@3.75 x01@3.96 r2+y@5.33
shot_82.shot	cue=white	aim=318.2	speed=3.34	eng=+9	fol=+6	cue_rms=134	obj_rms=115	pen=0.00	x01@0.43 r1-y@0.69 r0+x@1.13 r0-y@1.46 r1+y@2.52 r0-x@4.14 r0+y@5.77 r1-y@6.99
shot_84.shot	cue=yellow	aim=124.0	speed=4.09	eng=-17	fol=-33	cue_rms=94	obj_rms=141	pen=0.00	x02@0.32 r2+y@0.34 r0+y@0.55 r0-x@0.87 r2-y@1.20 r0-y@2.61 r2+y@2.64 x01@3.60 r1+x@4.42 r0+x@4.47 r0+y@5.20 r2-y@5.50 r1-y@7.46 r0-y@10.47
